,latitude,longitude,State,State Abbr,region,sub-region,country,year,2011-(Fossil),2012-(Fossil),2013-(Fossil),2014-(Fossil),2015-(Fossil),2016-(Fossil),2017-(Fossil),2018-(Fossil),2019-(Fossil),2020-(Fossil),2011(TR),2012(TR),2013(TR),2014(TR),2015(TR),2016(TR),2017(TR),2018(TR),2019(TR),2020(TR)
0,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2000,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
1,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2001,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
2,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2002,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
3,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2003,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
4,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2004,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
5,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2005,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
6,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2006,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
7,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2007,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
8,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2008,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
9,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2009,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
10,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2010,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
11,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2011,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
12,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2012,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
13,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2013,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
14,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2014,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
15,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2015,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
16,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2016,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
17,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2017,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
18,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2018,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
19,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2019,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
20,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2020,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
21,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2021,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
22,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2022,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
23,32.794376373291016,-86.80929565429688,Alabama,AL,South,East South Central,US,2023,2193479,2166352,2109702,2148178,2146363,2081488,2036565,2079617,2051095,1952366,279972,265964,336863,293890,284365,259513,285081,301170,298545,308209
24,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2000,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
25,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2001,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
26,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2002,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
27,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2003,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
28,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2004,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
29,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2005,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
30,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2006,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
31,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2007,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
32,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2008,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
33,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2009,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
34,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2010,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
35,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2011,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
36,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2012,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
37,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2013,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
38,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2014,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
39,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2015,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
40,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2016,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
41,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2017,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
42,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2018,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
43,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2019,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
44,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2020,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
45,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2021,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
46,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2022,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
47,61.33567428588867,-152.2572784423828,Alaska,AK,West,Pacific,US,2023,624148,612812,578215,573601,589286,567333,576727,579193,581822,614417,16702,17831,18931,22760,23819,26254,24447,24996,23608,25527
48,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2000,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
49,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2001,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
50,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2002,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
51,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2003,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
52,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2004,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
53,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2005,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
54,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2006,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
55,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2007,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
56,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2008,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
57,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2009,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
58,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2010,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
59,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2011,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
60,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2012,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
61,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2013,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
62,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2014,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
63,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2015,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
64,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2016,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
65,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2017,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
66,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2018,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
67,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2019,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
68,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2020,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
69,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2021,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
70,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2022,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
71,33.70825958251953,-111.35403442382812,Arizona,AZ,West,Mountain,US,2023,1633326,1632709,1667043,1645361,1648657,1612643,1590645,1647392,1682419,1544227,129110,114315,119753,139836,149031,162028,172736,179533,174570,177618
72,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2000,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
73,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2001,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
74,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2002,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
75,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2003,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
76,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2004,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
77,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2005,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
78,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2006,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
79,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2007,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
80,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2008,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
81,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2009,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
82,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2010,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
83,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2011,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
84,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2012,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
85,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2013,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
86,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2014,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
87,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2015,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
88,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2016,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
89,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2017,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
90,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2018,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
91,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2019,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
92,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2020,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
93,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2021,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
94,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2022,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
95,34.973636627197266,-92.40151977539062,Arkansas,AR,South,West South Central,US,2023,1081517,1080870,1061214,1088970,982845,1025232,1039067,1130512,1083486,970210,135133,125377,132370,131625,129264,127831,121635,124834,132189,118123
96,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2000,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
97,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2001,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
98,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2002,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
99,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2003,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
100,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2004,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
101,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2005,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
102,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2006,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
103,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2007,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
104,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2008,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
105,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2009,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
106,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2010,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
107,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2011,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
108,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2012,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
109,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2013,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
110,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2014,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
111,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2015,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
112,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2016,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
113,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2017,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
114,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2018,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
115,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2019,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
116,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2020,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
117,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2021,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
118,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2022,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
119,36.09841537475586,-119.64981079101562,California,CA,West,Pacific,US,2023,5809505,5773469,5802335,5710219,5809669,5794148,5804573,5843433,5813856,5037562,953565,818490,897358,903692,911138,1116287,1314777,1213958,1373488,1244897
120,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2000,1309739,1285065,1308694,1328535,1310599,1268239,1267708,1314991,1353511,1207345,107753,108351,122946,131177,133682,158875,162034,165952,178021,194190
121,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2001,1309739,1285065,1308694,1328535,1310599,1268239,1267708,1314991,1353511,1207345,107753,108351,122946,131177,133682,158875,162034,165952,178021,194190
122,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2002,1309739,1285065,1308694,1328535,1310599,1268239,1267708,1314991,1353511,1207345,107753,108351,122946,131177,133682,158875,162034,165952,178021,194190
123,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2003,1309739,1285065,1308694,1328535,1310599,1268239,1267708,1314991,1353511,1207345,107753,108351,122946,131177,133682,158875,162034,165952,178021,194190
124,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2004,1309739,1285065,1308694,1328535,1310599,1268239,1267708,1314991,1353511,1207345,107753,108351,122946,131177,133682,158875,162034,165952,178021,194190
125,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2005,1309739,1285065,1308694,1328535,1310599,1268239,1267708,1314991,1353511,1207345,107753,108351,122946,131177,133682,158875,162034,165952,178021,194190
126,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2006,1309739,1285065,1308694,1328535,1310599,1268239,1267708,1314991,1353511,1207345,107753,108351,122946,131177,133682,158875,162034,165952,178021,194190
127,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2007,1309739,1285065,1308694,1328535,1310599,1268239,1267708,1314991,1353511,1207345,107753,108351,122946,131177,133682,158875,162034,165952,178021,194190
